RootCategory,Textbox240,ParentCategory,Textbox65,ProductCategory,Textbox62,ProductName,ProductId,StockLevel1,VatRate1,CaseCost1,CaseSize1,UnitCost1,SalesPrice1,SalesExVat1,Margin1,LastSoldDate,SupplierName,LastDocketId,LastDocketDate,LastDocketSupplier,LastDocketSupplierCode,LastDocketStatus,Created,Modified,Textbox36
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR MEGABOX 34'S 34PK,53992437,0,23.00,120.95,8,15.120,19.70,16.02,5.62,14/02/21,VALUE CENTER,14891,11/01/21,VALUE CENTER,696884,Received,18/05/20,11/01/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR ORIGINAL 27'S 27PK,53992451,13,23.00,101.87,8,12.730,17.00,13.82,7.89,03/10/21,JTI Ireland LTD.,18080,01/07/21,JTI Ireland LTD.,1992468,Received,05/01/20,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR S KINGS ORGINAL 20PK,5011054100139,22,23.00,99.84,10,9.980,13.30,10.81,7.68,24/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1100146,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR S/KING SKY BLUE 20 S,5011054100160,6,23.00,99.84,10,9.980,13.30,10.81,7.68,24/10/21,JTI Ireland LTD.,19476,21/09/21,JTI Ireland LTD.,1100177,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR SEA GREEN 20PK,53992376,23,23.00,99.84,10,9.980,13.30,10.81,7.68,22/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1112934,In Progress,07/05/20,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR SEA GREEN SKING 20PK,53992369,10,23.00,99.84,10,9.980,13.30,10.81,7.68,22/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1112910,In Progress,11/05/20,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,MAYFAIR SK ORIGINAL 27'S 27PK,53992444,7,23.00,101.87,8,12.730,17.00,13.82,7.89,22/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1992482,In Progress,29/11/19,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL FLOW KS BLUE 20PK,96191477,28,23.00,99.01,10,9.900,13.30,10.81,8.42,23/10/21,P. J. CARROLL & CO,20002,21/10/21,P. J. CARROLL & CO,084958,Received,20/05/20,21/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL FLOW KS RED 20PK,96191453,66,23.00,99.01,10,9.900,13.30,10.81,8.42,24/10/21,P. J. CARROLL & CO,20002,21/10/21,P. J. CARROLL & CO,084910,Received,20/05/20,21/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL FLOW SK BLUE 20PK,96191484,9,23.00,98.95,10,9.900,13.30,10.81,8.42,21/10/21,P. J. CARROLL & CO,19423,16/09/21,P. J. CARROLL & CO,084972,Received,21/05/20,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL FLOW SK RED 20PK,96191460,37,23.00,99.01,10,9.900,13.30,10.81,8.42,24/10/21,P. J. CARROLL & CO,20002,21/10/21,P. J. CARROLL & CO,084934,Received,13/05/20,21/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL KS BLUE XL 30PK,96184585,3,23.00,106.54,8,13.320,17.60,14.31,6.92,24/10/21,P. J. CARROLL & CO,19614,30/09/21,P. J. CARROLL & CO,365033,In Progress,05/10/19,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL KS RED XL 30PK,96184578,11,23.00,106.54,8,13.320,17.60,14.31,6.92,23/10/21,P. J. CARROLL & CO,20002,21/10/21,P. J. CARROLL & CO,365002,Received,03/07/19,21/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PALL MALL SHIFT KS 20PK,96191491,14,23.00,96.75,10,9.680,13.00,10.57,8.42,23/10/21,P. J. CARROLL & CO,20002,21/10/21,P. J. CARROLL & CO,084996,Received,08/05/20,21/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,PLAYERS NAVY CUT 20S 20PK,4030600178973,3,23.00,114.67,10,11.470,15.30,12.44,7.80,24/10/21,JOHN PLAYER & SON,19474,21/09/21,JOHN PLAYER & SON,A49,In Progress,13/11/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,ROTHMANS KS ORIGINAL 20PK,96136003,42,23.00,113.24,10,11.320,15.20,12.36,8.41,22/10/21,P. J. CARROLL & CO,19890,15/10/21,VALUE CENTER,687041,In Progress,30/09/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SIGNATURE ACTION CIGARILL 10,87355482,10,23.00,46.04,10,4.600,6.30,5.12,10.16,,JOHN PLAYER & SON,,,,,,01/11/20,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT BLU K SIZE 20PK 20PK,5011054109200,20,23.00,112.64,10,11.260,15.00,12.20,7.70,24/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1109217,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT BLUE 100'S 20PK,5011054105202,11,23.00,112.64,10,11.260,15.00,12.20,7.70,24/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1105219,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT BLUE 27'S 27PK,53992338,5,23.00,117.19,8,14.650,19.50,15.85,7.57,22/10/21,JTI Ireland LTD.,19324,09/09/21,JTI Ireland LTD.,1113283,Received,11/01/21,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT BLUE 28'S 28PK,53992666,0,23.00,111.81,8,13.980,18.20,14.80,5.54,16/01/21,VALUE CENTER,14455,14/12/20,VALUE CENTER,691045,In Progress,11/02/19,16/10/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT BLUE BIG BX 23'S 23PK,5011054100801,13,23.00,102.07,8,12.760,17.00,13.82,7.67,09/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1100818,In Progress,26/05/16,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT CHOICE GREEN 20PK,53992383,5,23.00,112.64,10,11.260,15.00,12.20,7.70,24/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1112767,In Progress,18/05/20,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT CHOICE GRN SLINE 20PK,53992413,0,23.00,109.03,10,10.900,14.50,11.79,7.55,01/10/21,JTI Ireland LTD.,19324,09/09/21,JTI Ireland LTD.,1112729,Received,27/04/20,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT CHOICE SUPER GRN 20PK,53992253,26,23.00,109.03,10,10.900,14.50,11.79,7.55,22/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1113511,In Progress,30/09/21,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT PURP BIG BX 23'S 23PK,5011054100764,16,23.00,102.07,8,12.760,17.00,13.82,7.67,09/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1100771,In Progress,13/06/16,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT PURPLE 100'S 20PK,5011054101204,3,23.00,112.64,10,11.260,15.00,12.20,7.70,24/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1101211,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT PURPLE 27'S 27PK,53992345,13,23.00,117.19,8,14.650,19.50,15.85,7.57,23/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1113306,In Progress,18/01/21,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT PURPLE 28'S 28PK,53992673,0,23.00,111.81,8,13.980,18.20,14.80,5.54,18/01/21,VALUE CENTER,14769,04/01/21,VALUE CENTER,691044,Received,16/02/19,04/01/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT PURPLE KING 20PK,5011054108203,-7,23.00,112.64,10,11.260,15.00,12.20,7.70,24/10/21,JTI Ireland LTD.,19890,15/10/21,VALUE CENTER,107136,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT RED 20'S 20PK,5011054102201,4,23.00,112.64,10,11.260,15.00,12.20,7.70,23/10/21,JTI Ireland LTD.,17949,24/06/21,JTI Ireland LTD.,1102218,Received,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT SILV 100S 20PK 20PK,5011054123206,6,23.00,112.64,10,11.260,15.00,12.20,7.70,22/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1123213,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SILK CUT SILV K SIZE 20P 20PK,5011054112200,15,23.00,112.64,10,11.260,15.00,12.20,7.70,24/10/21,JTI Ireland LTD.,19890,15/10/21,VALUE CENTER,329706,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SUPERKING BLACK 20PK,4030600282953,29,23.00,110.81,10,11.080,14.80,12.03,7.90,24/10/21,JOHN PLAYER & SON,19951,19/10/21,JOHN PLAYER & SON,B60,In Progress,06/07/21,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SUPERKINGS 20PK 20PK,50432219,0,23.00,110.81,10,11.080,14.80,12.03,7.90,03/07/21,JOHN PLAYER & SON,18081,01/07/21,JOHN PLAYER & SON,330,Received,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,SUPERKINGS BRIGHT 100'S 20PK,50432226,6,23.00,110.81,10,11.080,14.80,12.03,7.90,19/09/21,JOHN PLAYER & SON,18894,17/08/21,JOHN PLAYER & SON,108,Received,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,VOGUE COMPACT BLEUE 20PK,96191446,9,23.00,103.26,10,10.330,13.80,11.22,7.93,19/10/21,P. J. CARROLL & CO,18719,06/08/21,P. J. CARROLL & CO,085030,In Progress,26/06/20,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARETTES,89,VOGUE ESSENCE BLEUE 20PK,96136010,21,23.00,110.83,10,11.080,14.80,12.03,7.90,22/10/21,P. J. CARROLL & CO,20002,21/10/21,P. J. CARROLL & CO,084415,Received,29/03/17,21/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,AGIO F/TIP / BOTTLE OPEN 5PK,8710622513704,10,23.00,79.20,20,3.960,5.50,4.47,11.41,13/09/21,AMPERSAND (TDL),11827,13/07/20,VALUE CENTER,158329,Received,10/05/16,19/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,CAFE CREME SIGNATURE BLUE 10PK,8720400000425,20,23.00,54.74,10,5.470,7.60,6.18,11.49,01/03/20,JOHN PLAYER & SON,18576,29/07/21,VALUE CENTER,106765,Received,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,CAFE CREME SIGNATURE TIPP 10PK,8720400010240,5,23.00,56.96,10,5.700,7.95,6.46,11.76,21/10/21,JOHN PLAYER & SON,7559,31/07/19,JOHN PLAYER & SON,405,Received,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,CAFE CRï¿½ME SIGNATURE 10PK,8720400000210,1,23.00,54.83,10,5.480,7.60,6.18,11.33,06/10/21,JOHN PLAYER & SON,19864,14/10/21,VALUE CENTER,698717,In Progress,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,H WINTER 1/2 COR 5PK 5PK,8720400010820,0,23.00,49.66,5,9.930,14.50,11.79,15.78,22/08/20,JOHN PLAYER & SON,11827,13/07/20,VALUE CENTER,658461,Received,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,HAMLET CIGAR 10PK,50143856,3,23.00,107.42,10,10.740,15.50,12.60,14.76,03/09/21,JTI Ireland LTD.,17018,06/05/21,JTI Ireland LTD.,1415520,Received,10/05/16,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,HAMLET CIGAR 5 PK,5011054262103,4,23.00,110.43,20,5.520,8.00,6.50,15.08,02/10/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1262110,Received,10/05/16,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,RITMEESTER HALF CORONA 5 5PK,8710568641004,0,23.00,48.29,5,9.660,13.50,10.98,12.02,09/09/15,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,RITMEESTER MINI MOODS 10PK,8710568050035,0,23.00,42.02,10,4.200,5.90,4.80,12.50,07/01/15,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,RITMEESTER PIKEUR 5PK,8710568371000,0,23.00,72.68,10,7.270,10.00,8.13,10.58,07/09/18,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,CIGARS,11,RITMEESTER TIP 5PK X 10,8710568091007,0,23.00,35.98,10,3.600,5.10,4.15,13.25,24/08/18,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,ASPIRE CLEAROMIZER COIL 5PK,6958947110600,0,23.00,9.15,1,9.150,15.00,12.20,25.00,,General Supplier,,,,,,13/05/20,20/07/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,CIRRO 2 STARTER KIT,5060545272473,-2,23.00,58.54,6,9.760,20.00,16.26,39.98,09/10/21,General Supplier,,,,,,25/07/18,15/07/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,HALE GLOW BLACK 1NA 1NA,5391519810897,-8,23.00,12.15,1,12.150,20.00,16.26,25.28,22/10/21,General Supplier,,,,,,22/04/20,22/04/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,HALE GLOW SILVER,5391519810903,-4,23.00,12.15,1,12.150,20.00,16.26,25.28,25/09/21,General Supplier,,,,,,22/04/20,22/04/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,HALE STARTER KIT SILVER,817280010748,-2,23.00,11.00,1,11.000,20.00,16.26,32.35,12/11/20,General Supplier,,,,,,20/09/17,15/07/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC COMPACT DEVICE BLK,5011054105554,-13,23.00,36.57,4,9.140,14.75,11.99,23.77,01/07/21,General Supplier,,,,,,27/03/20,18/01/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC COMPACT DEVICE BLK,5011054113016,-7,23.00,12.16,4,3.040,15.00,12.20,75.08,09/10/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1113023,Received,02/02/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC COMPACT DEVICE BLUE,5011054113047,4,23.00,12.16,4,3.040,5.00,4.07,25.31,,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1113054,Received,25/08/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC COMPACT DEVICE NEO,5011054113108,-4,23.00,12.20,4,3.050,5.00,4.07,25.06,03/10/21,JTI Ireland LTD.,,,,,,19/08/21,19/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC COMPACT DEVICE RED,5011054113078,0,23.00,12.16,4,3.040,5.00,4.07,25.31,13/10/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1113085,Received,19/08/21,25/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC LQD REPLACE ATOMISE,5011054101372,-6,23.00,30.49,5,6.100,10.00,8.13,24.97,10/10/21,General Supplier,,,,,,03/03/17,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC LQD TANK 1KG,5011054101341,-12,23.00,60.98,5,12.200,20.00,16.26,24.97,14/08/21,JTI Ireland LTD.,3391,03/07/18,JTI Ireland LTD.,1101358,Received,03/03/17,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,LOGIC PRO DEVICE,5000143863062,-5,23.00,73.17,6,12.200,20.00,16.26,24.97,06/04/21,General Supplier,6150,01/04/19,JTI Ireland LTD.,1100931,Received,10/02/17,16/01/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VUSE EPEN3 BLACK DEVICE,5000393170514,3,23.00,19.52,4,4.880,10.00,8.13,39.98,30/09/21,P. J. CARROLL & CO,18895,17/08/21,P. J. CARROLL & CO,170521,Received,30/06/21,17/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VUSE EPOD GRAPHITE BLACK,5000393169792,2,23.00,12.20,5,2.440,5.00,4.07,40.05,10/09/21,P. J. CARROLL & CO,18895,17/08/21,P. J. CARROLL & CO,169808,Received,17/08/21,17/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VUSE EPOD GRAPHITE GOLD,5000393169761,2,23.00,12.20,5,2.440,5.00,4.07,40.05,24/10/21,P. J. CARROLL & CO,18895,17/08/21,P. J. CARROLL & CO,169778,Received,17/08/21,17/08/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VYPE EPEN3 START KIT 12MG,5000393168184,-20,23.00,19.52,4,4.880,10.00,8.13,39.98,27/08/21,General Supplier,6588,08/05/19,P. J. CARROLL & CO,168191,Received,30/01/19,10/09/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VYPE EPOD GRAPHITE BLACK,5000393368089,-4,23.00,12.20,5,2.440,5.00,4.07,40.05,01/08/21,General Supplier,,,,,,02/04/21,02/04/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VYPE EPOD GRAPHITE GOLD,5000393368119,-14,23.00,12.20,5,2.440,5.00,4.07,40.05,13/10/21,General Supplier,,,,,,05/05/21,05/05/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIG & VAPE ACCESSORIES,20,VYPE ETANK PRO 2 ST KIT B,5000393167767,-1,23.00,79.67,4,19.920,35.00,28.46,30.01,24/12/20,General Supplier,5439,31/01/19,P. J. CARROLL & CO,167774,Received,30/01/19,19/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIGARETTES,4,10 MOTIVES MENT REFIL 16M,5060545272374,-1,23.00,48.78,10,4.880,10.00,8.13,39.98,17/05/21,P. J. CARROLL & CO,8029,18/09/19,P. J. CARROLL & CO,272510,Received,25/07/18,18/09/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIGARETTES,4,10 MOTIVES RECHAR ELE CIG,5060545272350,-2,23.00,58.54,10,5.850,12.00,9.76,40.06,28/07/21,P. J. CARROLL & CO,,,,,,25/07/18,19/03/19,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIGARETTES,4,10 MOTIVES REG REFIL 16MG,5060545272367,-10,23.00,48.78,10,4.880,10.00,8.13,39.98,27/04/21,P. J. CARROLL & CO,6997,12/06/19,P. J. CARROLL & CO,272503,Received,25/07/18,05/04/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,E CIGARETTES,4,LOGIC LQD BRONZE AUTUMN 12MG,5000143870275,-2,23.00,9.15,5,1.830,3.00,2.44,25.00,10/12/20,General Supplier,,,,,,03/03/17,10/12/20,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,STARTER KITS,2,LOGIC COMP MULTI  MENT KT 12MG,5011054112873,-4,23.00,48.78,4,12.200,20.00,16.26,24.97,11/08/21,General Supplier,15967,10/03/21,JTI Ireland LTD.,1112880,Received,05/09/20,10/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,STARTER KITS,2,VYPE EPEN3 MENTHOL KIT,5000393030580,-3,23.00,9.76,4,2.440,5.00,4.07,40.05,08/08/20,General Supplier,,,,,,27/07/20,01/03/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,AMBER LEAF BLOND BOX 30G,5011054102386,6,23.00,96.40,6,16.070,21.50,17.48,8.07,16/10/21,JTI Ireland LTD.,19862,14/10/21,JTI Ireland LTD.,1102393,In Progress,31/05/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,AMBER LEAF BLOND POUC 30G,5011054101464,0,23.00,78.67,5,15.730,21.00,17.07,7.85,24/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1101471,In Progress,03/02/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,AMBER LEAF ORIG BOX 30G,5011054101433,5,23.00,96.40,6,16.070,21.50,17.48,8.07,23/10/21,JTI Ireland LTD.,19953,19/10/21,JTI Ireland LTD.,1101440,In Progress,05/07/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,AMBER LEAF ORIG POUCH 30G,5011054356437,42,23.00,78.67,5,15.730,21.00,17.07,7.85,24/10/21,JTI Ireland LTD.,19890,15/10/21,VALUE CENTER,675868,In Progress,10/05/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,AMERICAN SPIRIT ORG BLEND 30G    5,5011054102416,0,23.00,81.57,5,16.310,22.00,17.89,8.83,01/11/19,JTI Ireland LTD.,6458,26/04/19,JTI Ireland LTD.,1102423,Received,24/07/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,BENSON & HEDGES SPC VIRGI 25G,5011054102294,6,23.00,113.24,10,11.320,15.60,12.68,10.73,27/08/21,JTI Ireland LTD.,11493,22/06/20,VALUE CENTER,688118,Received,24/05/17,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,CLAN PIPE TOBACCO 25G,5712341136144,4,23.00,57.75,5,11.550,16.15,13.13,12.03,23/04/21,PETERSON of DUBLIN,14188,30/11/20,VALUE CENTER,661895,Received,03/03/20,14/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,CUTTERS CHOICE RYO 30G,96136058,4,23.00,85.65,6,14.280,19.30,15.69,8.99,18/10/21,P. J. CARROLL & CO,19475,21/09/21,P. J. CARROLL & CO,084491,In Progress,19/10/16,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,DRUM BRIGHT BLUE TOBACCO 30G,4030700111290,9,23.00,77.49,5,15.500,20.80,16.91,8.34,16/10/21,JOHN PLAYER & SON,19951,19/10/21,JOHN PLAYER & SON,A53,In Progress,13/01/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,DRUM THE ORIGINAL TOBACCO 30G,4030700111269,7,23.00,77.49,5,15.500,20.80,16.91,8.34,22/10/21,JOHN PLAYER & SON,19863,14/10/21,JOHN PLAYER & SON,A54,In Progress,13/01/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,GOLDEN VIRG BRIGHT YEL 30 30G,4030700118046,6,23.00,73.18,5,14.640,19.60,15.93,8.10,23/10/21,JOHN PLAYER & SON,19863,14/10/21,JOHN PLAYER & SON,A66,In Progress,22/12/17,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,GOLDEN VIRG ORIG TOBACCO 30G,4030700111443,10,23.00,76.62,5,15.320,20.60,16.75,8.54,23/10/21,JOHN PLAYER & SON,19951,19/10/21,JOHN PLAYER & SON,A52,In Progress,12/11/16,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,JPS BLUE 30G VOLUME TOBAC,4030700111351,6,23.00,72.22,5,14.440,19.40,15.77,8.43,17/10/21,JOHN PLAYER & SON,19863,14/10/21,JOHN PLAYER & SON,A50,In Progress,02/01/17,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,JPS BLUE TOBACCO 30G,4030700111412,8,23.00,77.49,5,15.500,20.80,16.91,8.34,20/10/21,JOHN PLAYER & SON,19052,25/08/21,JOHN PLAYER & SON,A60,Received,15/03/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,JPS SILVER 30G VOLUME TOB,4030700111382,6,23.00,72.22,5,14.440,19.40,15.77,8.43,23/10/21,JOHN PLAYER & SON,19692,05/10/21,JOHN PLAYER & SON,A51,In Progress,06/02/17,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,OLD HOLBORN ORIG 30G POUC,5011054102003,3,23.00,82.07,5,16.410,22.00,17.89,8.27,17/10/21,JTI Ireland LTD.,16892,29/04/21,JTI Ireland LTD.,1102010,Received,06/02/17,13/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,TOBACCO,17,RIVERSTONE E/ROLL TOBACCO 30G,4030700124641,6,23.00,69.36,5,13.870,18.70,15.20,8.75,24/10/21,JOHN PLAYER & SON,19692,05/10/21,JOHN PLAYER & SON,A72,In Progress,27/02/19,15/10/21,379
TOBACCO,379,CIGARETTES/ TOBACCO,335,VAPE LIQUIDS,153,BUBBLE GUM ELIQUID 12MG,5391519812488,-32,23.00,2.30,1,2.300,5.00,4.07,43.49,26/08/21,TYCO WHOLESALE  DIST LTD,,,,,,10/07/20,10/07/20,379
