RootCategory,Textbox240,ParentCategory,Textbox65,ProductCategory,Textbox62,ProductName,ProductId,StockLevel1,VatRate1,CaseCost1,CaseSize1,UnitCost1,SalesPrice1,SalesExVat1,Margin1,LastSoldDate,SupplierName,LastDocketId,LastDocketDate,LastDocketSupplier,LastDocketSupplierCode,LastDocketStatus,Created,Modified,Textbox36
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,MAYFAIR S/KING SKY BLUE 20 S,5011054100160,23,23.00,95.78,10,9.580,12.80,10.41,7.97,03/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1100177,Received,10/05/16,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,MAYFAIR SEA GREEN 20PK,53992376,32,23.00,95.78,10,9.580,12.80,10.41,7.97,03/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1112934,Received,07/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,MAYFAIR SEA GREEN SKING 20PK,53992369,19,23.00,95.78,10,9.580,12.80,10.41,7.97,05/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1112910,Received,11/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,MAYFAIR SK ORIGINAL 27'S 27PK,53992444,8,23.00,101.86,8,12.730,17.00,13.82,7.89,04/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1992482,Received,29/11/19,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL FLOW KS BLUE 20PK,96191477,19,23.00,94.88,10,9.490,12.80,10.41,8.84,04/09/21,P. J. CARROLL & CO,19202,02/09/21,P. J. CARROLL & CO,084958,Received,20/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL FLOW KS RED 20PK,96191453,28,23.00,94.88,10,9.490,12.80,10.41,8.84,05/09/21,P. J. CARROLL & CO,19202,02/09/21,P. J. CARROLL & CO,084910,Received,20/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL FLOW SK BLUE 20PK,96191484,21,23.00,94.88,10,9.490,12.80,10.41,8.84,04/09/21,P. J. CARROLL & CO,19053,25/08/21,P. J. CARROLL & CO,084972,Received,21/05/20,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL FLOW SK RED 20PK,96191460,24,23.00,94.88,10,9.490,12.80,10.41,8.84,05/09/21,P. J. CARROLL & CO,19202,02/09/21,P. J. CARROLL & CO,084934,Received,13/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL KS BLUE XL 30PK,96184585,9,23.00,101.39,8,12.670,16.80,13.66,7.25,30/08/21,P. J. CARROLL & CO,18721,06/08/21,VALUE CENTER,693846,In Progress,05/10/19,24/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL KS RED XL 30PK,96184578,6,23.00,101.39,8,12.670,16.80,13.66,7.25,05/09/21,P. J. CARROLL & CO,19202,02/09/21,P. J. CARROLL & CO,365002,Received,03/07/19,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PALL MALL SHIFT KS 20PK,96191491,13,23.00,92.61,10,9.260,12.50,10.16,8.86,04/09/21,P. J. CARROLL & CO,19202,02/09/21,P. J. CARROLL & CO,084996,Received,08/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,PLAYERS NAVY CUT 20S 20PK,4030600178973,16,23.00,110.60,10,11.060,14.80,12.03,8.06,05/09/21,JOHN PLAYER & SON,19052,25/08/21,JOHN PLAYER & SON,A49,Received,13/11/16,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,ROTHMANS KS ORIGINAL 20PK,96136003,24,23.00,109.18,10,10.920,14.70,11.95,8.62,31/08/21,P. J. CARROLL & CO,18721,06/08/21,VALUE CENTER,687041,In Progress,30/09/16,29/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SIGNATURE ACTION CIGARILL 10,87355482,10,23.00,46.04,10,4.600,6.30,5.12,10.16,,JOHN PLAYER & SON,,,,,,01/11/20,22/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT BLU K SIZE 20PK 20PK,5011054109200,27,23.00,108.58,10,10.860,14.50,11.79,7.89,05/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1109217,Received,10/05/16,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT BLUE 100'S 20PK,5011054105202,12,23.00,108.58,10,10.860,14.50,11.79,7.89,05/09/21,JTI Ireland LTD.,18896,17/08/21,JTI Ireland LTD.,1105219,Received,10/05/16,17/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT BLUE 27'S 27PK,53992338,11,23.00,112.64,8,14.080,18.80,15.28,7.85,04/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1113283,Received,11/01/21,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT BLUE 28'S 28PK,53992666,0,23.00,111.81,8,13.980,18.20,14.80,5.54,16/01/21,VALUE CENTER,14455,14/12/20,VALUE CENTER,691045,In Progress,11/02/19,16/10/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT BLUE BIG BX 23'S 23PK,5011054100801,14,23.00,97.66,8,12.210,16.30,13.25,7.85,03/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1100818,Received,26/05/16,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT CHOICE GREEN 20PK,53992383,25,23.00,108.58,10,10.860,14.50,11.79,7.89,05/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1112767,Received,18/05/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT CHOICE GRN SLINE 20PK,53992413,16,23.00,104.96,10,10.500,14.00,11.38,7.73,04/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1112729,Received,27/04/20,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT PURP BIG BX 23'S 23PK,5011054100764,6,23.00,98.64,8,12.330,16.30,13.25,6.94,03/09/21,VALUE CENTER,18804,12/08/21,VALUE CENTER,677984,Received,13/06/16,12/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT PURPLE 100'S 20PK,5011054101204,16,23.00,109.67,10,10.970,14.50,11.79,6.96,04/09/21,VALUE CENTER,19246,05/09/21,VALUE CENTER,107094,Received,10/05/16,05/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT PURPLE 27'S 27PK,53992345,17,23.00,112.64,8,14.080,18.80,15.28,7.85,04/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1113306,Received,18/01/21,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT PURPLE 28'S 28PK,53992673,0,23.00,111.81,8,13.980,18.20,14.80,5.54,18/01/21,VALUE CENTER,14769,04/01/21,VALUE CENTER,691044,Received,16/02/19,04/01/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT PURPLE KING 20PK,5011054108203,41,23.00,109.67,10,10.970,14.50,11.79,6.96,05/09/21,VALUE CENTER,19246,05/09/21,VALUE CENTER,107136,Received,10/05/16,05/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT RED 20'S 20PK,5011054102201,6,23.00,108.58,10,10.860,14.50,11.79,7.89,24/08/21,JTI Ireland LTD.,17949,24/06/21,JTI Ireland LTD.,1102218,Received,10/05/16,24/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT SILV 100S 20PK 20PK,5011054123206,7,23.00,108.58,10,10.860,14.50,11.79,7.89,04/09/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1123213,Received,10/05/16,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SILK CUT SILV K SIZE 20P 20PK,5011054112200,21,23.00,108.58,10,10.860,14.50,11.79,7.89,05/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1112217,Received,10/05/16,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SUPERKING BLACK 20PK,4030600282953,44,23.00,106.74,10,10.670,14.30,11.63,8.25,04/09/21,JOHN PLAYER & SON,19204,02/09/21,JOHN PLAYER & SON,B60,Received,06/07/21,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SUPERKINGS 20PK 20PK,50432219,0,23.00,106.74,10,10.670,14.30,11.63,8.25,03/07/21,JOHN PLAYER & SON,18081,01/07/21,JOHN PLAYER & SON,330,Received,10/05/16,01/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,SUPERKINGS BRIGHT 100'S 20PK,50432226,8,23.00,106.74,10,10.670,14.30,11.63,8.25,25/08/21,JOHN PLAYER & SON,18894,17/08/21,JOHN PLAYER & SON,108,Received,10/05/16,17/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,VOGUE COMPACT BLEUE 20PK,96191446,16,23.00,99.19,10,9.920,13.30,10.81,8.23,01/09/21,P. J. CARROLL & CO,18719,06/08/21,P. J. CARROLL & CO,085030,In Progress,26/06/20,29/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARETTES,87,VOGUE ESSENCE BLEUE 20PK,96136010,11,23.00,106.76,10,10.680,14.30,11.63,8.17,05/09/21,P. J. CARROLL & CO,19202,02/09/21,P. J. CARROLL & CO,084415,Received,29/03/17,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,AGIO F/TIP / BOTTLE OPEN 5PK,8710622513704,14,23.00,75.90,20,3.800,5.30,4.31,11.83,03/09/21,AMPERSAND (TDL),11827,13/07/20,VALUE CENTER,158329,Received,10/05/16,28/06/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,CAFE CREME SIGNATURE BLUE 10PK,8720400000425,20,23.00,50.75,10,5.080,7.40,6.02,15.61,01/03/20,VALUE CENTER,18576,29/07/21,VALUE CENTER,106765,Received,10/05/16,29/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,CAFE CREME SIGNATURE TIPP 10PK,8720400010240,0,23.00,55.34,10,5.530,7.75,6.30,12.22,05/07/21,JOHN PLAYER & SON,7559,31/07/19,JOHN PLAYER & SON,405,Received,10/05/16,22/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,CAFE CRï¿½ME SIGNATURE 10PK,8720400000210,7,23.00,53.20,10,5.320,7.40,6.02,11.63,19/08/21,JOHN PLAYER & SON,12724,10/09/20,VALUE CENTER,698717,Received,10/05/16,22/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,H WINTER 1/2 COR 5PK 5PK,8720400010820,0,23.00,47.63,5,9.530,13.50,10.98,13.21,22/08/20,JOHN PLAYER & SON,11827,13/07/20,VALUE CENTER,658461,Received,10/05/16,22/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,HAMLET CIGAR 10PK,50143856,3,23.00,104.37,10,10.440,15.10,12.28,14.98,03/09/21,JTI Ireland LTD.,17018,06/05/21,JTI Ireland LTD.,1415520,Received,10/05/16,06/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,HAMLET CIGAR 5 PK,5011054262103,11,23.00,107.38,20,5.370,7.80,6.34,15.30,04/09/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1262110,Received,10/05/16,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,RITMEESTER HALF CORONA 5 5PK,8710568641004,0,23.00,43.84,5,8.770,13.00,10.57,17.03,09/09/15,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,16/10/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,RITMEESTER MINI MOODS 10PK,8710568050035,0,23.00,38.92,10,3.890,5.60,4.55,14.51,07/01/15,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,16/10/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,RITMEESTER PIKEUR 5PK,8710568371000,0,23.00,68.72,10,6.870,9.70,7.89,12.93,07/09/18,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,16/10/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,CIGARS,11,RITMEESTER TIP 5PK X 10,8710568091007,0,23.00,31.11,10,3.110,4.90,3.98,21.86,24/08/18,THE VENDING COMPANY (TVL) LTD,,,,,,10/05/16,16/10/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,ASPIRE CLEAROMIZER COIL 5PK,6958947110600,0,23.00,9.15,1,9.150,15.00,12.20,25.00,,General Supplier,,,,,,13/05/20,20/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,CIRRO 2 STARTER KIT,5060545272473,-1,23.00,58.54,6,9.760,20.00,16.26,39.98,13/08/20,General Supplier,,,,,,25/07/18,15/07/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,HALE GLOW BLACK 1NA 1NA,5391519810897,-6,23.00,12.15,1,12.150,20.00,16.26,25.28,30/07/21,General Supplier,,,,,,22/04/20,22/04/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,HALE GLOW SILVER,5391519810903,-3,23.00,12.15,1,12.150,20.00,16.26,25.28,09/08/21,General Supplier,,,,,,22/04/20,22/04/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,HALE STARTER KIT SILVER,817280010748,-2,23.00,11.00,1,11.000,20.00,16.26,32.35,12/11/20,General Supplier,,,,,,20/09/17,15/07/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC COMPACT DEVICE BLK,5011054105554,-13,23.00,36.57,4,9.140,14.75,11.99,23.77,01/07/21,General Supplier,,,,,,27/03/20,18/01/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC COMPACT DEVICE BLK,5011054113016,-4,23.00,12.16,4,3.040,15.00,12.20,75.08,30/08/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1113023,Received,02/02/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC COMPACT DEVICE BLUE,5011054113047,4,23.00,12.16,4,3.040,5.00,4.07,25.31,,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1113054,Received,25/08/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC COMPACT DEVICE NEO,5011054113108,-2,23.00,12.20,4,3.050,5.00,4.07,25.06,19/08/21,JTI Ireland LTD.,,,,,,19/08/21,19/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC COMPACT DEVICE RED,5011054113078,3,23.00,12.16,4,3.040,5.00,4.07,25.31,24/08/21,JTI Ireland LTD.,19057,25/08/21,JTI Ireland LTD.,1113085,Received,19/08/21,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC LQD REPLACE ATOMISE,5011054101372,-5,23.00,30.49,5,6.100,10.00,8.13,24.97,01/08/21,JTI Ireland LTD.,,,,,,03/03/17,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC LQD TANK 1KG,5011054101341,-12,23.00,60.98,5,12.200,20.00,16.26,24.97,14/08/21,JTI Ireland LTD.,3391,03/07/18,JTI Ireland LTD.,1101358,Received,03/03/17,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,LOGIC PRO DEVICE,5000143863062,-5,23.00,73.17,6,12.200,20.00,16.26,24.97,06/04/21,General Supplier,6150,01/04/19,JTI Ireland LTD.,1100931,Received,10/02/17,16/01/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,MYBLU KIT DRY 1.0 BLACK,8719964003485,0,23.00,30.99,5,6.200,10.00,8.13,23.74,20/09/19,General Supplier,6902,05/06/19,JOHN PLAYER & SON,B01,Received,05/06/19,31/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VUSE EPEN3 BLACK DEVICE,5000393170514,4,23.00,19.52,4,4.880,10.00,8.13,39.98,10/08/21,P. J. CARROLL & CO,18895,17/08/21,P. J. CARROLL & CO,170521,Received,30/06/21,17/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VUSE EPOD GRAPHITE BLACK,5000393169792,3,23.00,12.20,5,2.440,5.00,4.07,40.05,02/09/21,P. J. CARROLL & CO,18895,17/08/21,P. J. CARROLL & CO,169808,Received,17/08/21,17/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VUSE EPOD GRAPHITE GOLD,5000393169761,5,23.00,12.20,5,2.440,5.00,4.07,40.05,,P. J. CARROLL & CO,18895,17/08/21,P. J. CARROLL & CO,169778,Received,17/08/21,17/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VYPE EPEN3 START KIT 12MG,5000393168184,-20,23.00,19.52,4,4.880,10.00,8.13,39.98,27/08/21,P. J. CARROLL & CO,6588,08/05/19,P. J. CARROLL & CO,168191,Received,30/01/19,10/09/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VYPE EPOD GRAPHITE BLACK,5000393368089,-4,23.00,12.20,5,2.440,5.00,4.07,40.05,01/08/21,P. J. CARROLL & CO,,,,,,02/04/21,02/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VYPE EPOD GRAPHITE GOLD,5000393368119,-9,23.00,12.20,5,2.440,5.00,4.07,40.05,03/09/21,P. J. CARROLL & CO,,,,,,05/05/21,05/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIG & VAPE ACCESSORIES,21,VYPE ETANK PRO 2 ST KIT B,5000393167767,-1,23.00,79.67,4,19.920,35.00,28.46,30.01,24/12/20,General Supplier,5439,31/01/19,P. J. CARROLL & CO,167774,Received,30/01/19,19/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,10 MOTIVES MENT REFIL 16M,5060545272374,-1,23.00,48.78,10,4.880,10.00,8.13,39.98,17/05/21,P. J. CARROLL & CO,8029,18/09/19,P. J. CARROLL & CO,272510,Received,25/07/18,18/09/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,10 MOTIVES RECHAR ELE CIG,5060545272350,-2,23.00,58.54,10,5.850,12.00,9.76,40.06,28/07/21,P. J. CARROLL & CO,,,,,,25/07/18,19/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,10 MOTIVES REG REFIL 16MG,5060545272367,-10,23.00,48.78,10,4.880,10.00,8.13,39.98,27/04/21,P. J. CARROLL & CO,6997,12/06/19,P. J. CARROLL & CO,272503,Received,25/07/18,05/04/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,LOGIC CURV GOLD AUT 12MG,5011054101563,0,23.00,24.39,5,4.880,8.00,6.50,24.92,27/03/20,General Supplier,3898,31/08/18,JTI Ireland LTD.,1101570,Received,31/08/18,19/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,LOGIC CURV MENTHOL INSTAN 18MG,5011054105073,-1,23.00,30.53,5,6.110,9.85,8.01,23.72,18/07/20,General Supplier,,,,,,13/04/19,31/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,LOGIC CURV USB CHARGER,5011054101907,0,23.00,18.29,5,3.660,5.90,4.80,23.75,26/10/19,General Supplier,4316,17/10/18,JTI Ireland LTD.,1101914,In Progress,15/11/17,31/08/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,LOGIC LQD BRONZE AUTUMN 12MG,5000143870275,-2,23.00,9.15,5,1.830,3.00,2.44,25.00,10/12/20,General Supplier,,,,,,03/03/17,10/12/20,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,E CIGARETTES,8,LOGIC PRO CRIM SUMMER 3X,5011054100917,-6,23.00,25.61,6,4.270,7.00,5.69,24.96,21/08/20,General Supplier,3898,31/08/18,JTI Ireland LTD.,1100955,Received,18/02/17,19/03/19,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,STARTER KITS,2,LOGIC COMP MULTI  MENT KT 12MG,5011054112873,-4,23.00,48.78,4,12.200,20.00,16.26,24.97,11/08/21,JTI Ireland LTD.,15967,10/03/21,JTI Ireland LTD.,1112880,Received,05/09/20,10/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,STARTER KITS,2,VYPE EPEN3 MENTHOL KIT,5000393030580,-3,23.00,9.76,4,2.440,5.00,4.07,40.05,08/08/20,P. J. CARROLL & CO,,,,,,27/07/20,01/03/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,AMBER LEAF BLOND BOX 30G,5011054102386,2,23.00,92.20,6,15.370,20.60,16.75,8.24,05/09/21,JTI Ireland LTD.,18714,06/08/21,JTI Ireland LTD.,1102393,In Progress,31/05/17,13/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,AMBER LEAF BLOND POUC 30G,5011054101464,0,23.00,75.17,5,15.030,20.10,16.34,8.02,05/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1101471,Received,03/02/17,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,AMBER LEAF ORIG BOX 30G,5011054101433,15,23.00,92.20,6,15.370,20.60,16.75,8.24,04/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1101440,Received,05/07/17,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,AMBER LEAF ORIG POUCH 30G,5011054356437,36,23.00,75.17,5,15.030,20.10,16.34,8.02,05/09/21,JTI Ireland LTD.,19203,02/09/21,JTI Ireland LTD.,1356444,Received,10/05/16,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,AMERICAN SPIRIT ORG BLEND 30G    5,5011054102416,0,23.00,78.08,5,15.620,21.10,17.15,8.92,01/11/19,JTI Ireland LTD.,6458,26/04/19,JTI Ireland LTD.,1102423,Received,24/07/17,04/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,BENSON & HEDGES SPC VIRGI 25G,5011054102294,6,23.00,109.30,10,10.930,15.10,12.28,10.99,27/08/21,JTI Ireland LTD.,11493,22/06/20,VALUE CENTER,688118,Received,24/05/17,04/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,CLAN PIPE TOBACCO 25G,5712341136144,4,23.00,55.50,5,11.100,15.50,12.60,11.90,23/04/21,PETERSON of DUBLIN,14188,30/11/20,VALUE CENTER,661895,Received,03/03/20,04/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,CUTTERS CHOICE RYO 30G,96136058,3,23.00,83.06,6,13.840,18.60,15.12,8.47,04/09/21,VALUE CENTER,18982,21/08/21,VALUE CENTER,687035,Received,19/10/16,21/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,DRUM BRIGHT BLUE TOBACCO 30G,4030700111290,8,23.00,74.78,5,14.960,19.90,16.18,7.54,28/08/21,VALUE CENTER,18804,12/08/21,VALUE CENTER,680669,Received,13/01/17,12/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,DRUM THE ORIGINAL TOBACCO 30G,4030700111269,3,23.00,74.04,5,14.810,19.90,16.18,8.47,03/09/21,JOHN PLAYER & SON,19052,25/08/21,JOHN PLAYER & SON,A54,Received,13/01/17,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,GOLDEN VIRG BRIGHT YEL 30 30G,4030700118046,6,23.00,70.33,5,14.070,18.90,15.37,8.46,03/09/21,JOHN PLAYER & SON,19204,02/09/21,JOHN PLAYER & SON,A66,Received,22/12/17,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,GOLDEN VIRG ORIG TOBACCO 30G,4030700111443,10,23.00,73.17,5,14.630,19.70,16.02,8.68,04/09/21,JOHN PLAYER & SON,19204,02/09/21,JOHN PLAYER & SON,A52,Received,12/11/16,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,JPS BLUE 30G VOLUME TOBAC,4030700111351,0,23.00,69.38,5,13.880,18.70,15.20,8.68,29/07/21,JOHN PLAYER & SON,18283,13/07/21,JOHN PLAYER & SON,A50,Received,02/01/17,13/07/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,JPS BLUE TOBACCO 30G,4030700111412,15,23.00,74.04,5,14.810,19.90,16.18,8.47,04/09/21,JOHN PLAYER & SON,19052,25/08/21,JOHN PLAYER & SON,A60,Received,15/03/17,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,JPS SILVER 30G VOLUME TOB,4030700111382,9,23.00,69.38,5,13.880,18.70,15.20,8.68,02/09/21,JOHN PLAYER & SON,19052,25/08/21,JOHN PLAYER & SON,A51,Received,06/02/17,25/08/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,OLD HOLBORN ORIG 30G POUC,5011054102003,5,23.00,78.57,5,15.710,21.10,17.15,8.40,30/08/21,JTI Ireland LTD.,16892,29/04/21,JTI Ireland LTD.,1102010,Received,06/02/17,04/05/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,TOBACCO,17,RIVERSTONE E/ROLL TOBACCO 30G,4030700124641,4,23.00,66.52,5,13.300,18.00,14.63,9.09,05/09/21,JOHN PLAYER & SON,19204,02/09/21,JOHN PLAYER & SON,A72,Received,27/02/19,02/09/21,388
TOBACCO,388,CIGARETTES/ TOBACCO,342,VAPE LIQUIDS,158,BUBBLE GUM ELIQUID 12MG,5391519812488,-32,23.00,2.30,1,2.300,5.00,4.07,43.49,26/08/21,TYCO WHOLESALE  DIST LTD,,,,,,10/07/20,10/07/20,388
